,0,1,2,3
0,p_hint,p_nothing,p_encourage,p_question
1,0.7953686118125916,0.09447532892227173,0.10190314054489136,0.008252887986600399
2,0.8652060031890869,0.06241423264145851,0.06320520490407944,0.009174666367471218
3,0.8802146911621094,0.03672528639435768,0.05736459419131279,0.025695445016026497
4,0.9311723709106445,0.01819833740592003,0.042889803647994995,0.007739515509456396
5,0.8364119529724121,0.03491772338747978,0.06807824224233627,0.06059199199080467
6,0.7037936449050903,0.14781753718852997,0.12893648445606232,0.019452380016446114
7,0.2136390209197998,0.23738937079906464,0.520419180393219,0.02855244278907776
8,0.19016903638839722,0.24703896045684814,0.5388431549072266,0.02394884079694748
